# All functions Ghidra discovered.
# entry                section     size    name
0x0000000180240c50  .text            1  FUN_180240c50
0x0000000180240c90  .text            1  FUN_180240c90
0x0000000180240e20  .text            1  FUN_180240e20
0x0000000180240fb0  .text            1  FUN_180240fb0
0x0000000180241130  .text            1  FUN_180241130
0x00000001802412b0  .text            1  FUN_1802412b0
0x00000001802414d0  .text            1  FUN_1802414d0
0x0000000180241520  .text            1  FUN_180241520
0x0000000180241570  .text            1  FUN_180241570
0x00000001802415c0  .text            1  FUN_1802415c0
0x0000000180241610  .text            1  FUN_180241610
0x0000000180241650  .text            1  FUN_180241650
0x00000001802416a0  .text            1  FUN_1802416a0
0x00000001802416f0  .text            1  FUN_1802416f0
0x0000000180241740  .text            1  FUN_180241740
0x0000000180241790  .text            1  FUN_180241790
0x00000001802417e0  .text            1  FUN_1802417e0
0x0000000180241820  .text            1  FUN_180241820
0x0000000180241860  .text            1  FUN_180241860
0x00000001802418e0  .text            1  FUN_1802418e0
0x0000000180241990  .text            1  FUN_180241990
0x0000000180241a40  .text            1  FUN_180241a40
0x0000000180241ae0  .text            1  FUN_180241ae0
0x0000000180241b80  .text            1  FUN_180241b80
0x0000000180241c20  .text            1  FUN_180241c20
0x0000000180241cc0  .text            1  FUN_180241cc0
0x0000000180241dd0  .text            1  FUN_180241dd0
0x0000000180241df0  .text            1  FUN_180241df0
0x0000000180241e40  .text            1  FUN_180241e40
0x0000000180241e60  .text            1  FUN_180241e60
0x0000000180241e80  .text            1  FUN_180241e80
0x0000000180241ea0  .text            1  FUN_180241ea0
0x0000000180241ec0  .text            1  FUN_180241ec0
0x0000000180241ee0  .text            1  FUN_180241ee0
0x0000000180241f00  .text            1  FUN_180241f00
0x0000000180241f60  .text            1  FUN_180241f60
0x0000000180241f80  .text            1  FUN_180241f80
0x0000000180241fa0  .text            1  FUN_180241fa0
0x0000000180241fc0  .text            1  FUN_180241fc0
0x0000000180241fe0  .text            1  FUN_180241fe0
0x0000000180242000  .text            1  FUN_180242000
0x0000000180242020  .text            1  FUN_180242020
0x0000000180242060  .text            1  FUN_180242060
0x0000000180242080  .text            1  FUN_180242080
0x00000001802420a0  .text            1  FUN_1802420a0
0x00000001802420c0  .text            1  FUN_1802420c0
0x00000001802420e0  .text            1  FUN_1802420e0
0x00000001802424b0  .text            1  FUN_1802424b0
0x00000001802424e0  .text            1  FUN_1802424e0
0x0000000180242530  .text            1  FUN_180242530
0x0000000180242690  .text            1  FUN_180242690
0x0000000180242830  .text            1  FUN_180242830
0x0000000180242990  .text            1  FUN_180242990
0x0000000180242a70  .text            1  FUN_180242a70
0x0000000180242ae0  .text            1  FUN_180242ae0
0x0000000180242bb0  .text            1  FUN_180242bb0
0x0000000180242c10  .text            1  FUN_180242c10
0x0000000180242ca0  .text            1  FUN_180242ca0
0x0000000180242d30  .text            1  FUN_180242d30
0x0000000180242de0  .text            1  FUN_180242de0
0x0000000180242e60  .text            1  FUN_180242e60
0x0000000180242ee0  .text            1  FUN_180242ee0
0x0000000180243390  .text            1  FUN_180243390
0x00000001802433d0  .text            1  FUN_1802433d0
0x0000000180243420  .text            1  FUN_180243420
0x0000000180243630  .text            1  FUN_180243630
0x0000000180243800  .text            1  FUN_180243800
0x0000000180243880  .text            1  FUN_180243880
0x0000000180243900  .text            1  FUN_180243900
0x000000018024390f  .text            1  FUN_18024390f
0x0000000180243945  .text            1  FUN_180243945
0x0000000180243960  .text            1  FUN_180243960
0x000000018024397b  .text            1  FUN_18024397b
0x00000001802439b1  .text            1  FUN_1802439b1
0x00000001802439c0  .text            1  FUN_1802439c0
0x00000001802439cf  .text            1  FUN_1802439cf
0x0000000180243a05  .text            1  FUN_180243a05
0x0000000180243a10  .text            1  FUN_180243a10
0x0000000180243a40  .text            1  FUN_180243a40
0x0000000180243a70  .text            1  FUN_180243a70
0x0000000180243aa0  .text            1  FUN_180243aa0
0x0000000180243b90  .text            1  FUN_180243b90
0x0000000180243ba0  .text            1  FUN_180243ba0
0x0000000180243c00  .text            1  FUN_180243c00
0x0000000180243c0f  .text            1  FUN_180243c0f
0x0000000180243c45  .text            1  FUN_180243c45
0x0000000180243c60  .text            1  FUN_180243c60
0x0000000180243cd0  .text            1  FUN_180243cd0
0x0000000180243d00  .text            1  FUN_180243d00
0x0000000180243d30  .text            1  FUN_180243d30
0x0000000180243d70  .text            1  FUN_180243d70
0x0000000180243de0  .text            1  FUN_180243de0
0x0000000180243e04  .text            1  FUN_180243e04
0x0000000180243e6a  .text            1  FUN_180243e6a
0x0000000180243e90  .text            1  FUN_180243e90
0x0000000180243f20  .text            1  FUN_180243f20
0x0000000180243f50  .text            1  FUN_180243f50
0x0000000180243f5f  .text            1  FUN_180243f5f
0x0000000180243f95  .text            1  FUN_180243f95
0x0000000180243fa0  .text            1  FUN_180243fa0
0x0000000180243faf  .text            1  FUN_180243faf
0x0000000180243fe5  .text            1  FUN_180243fe5
0x0000000180243ff0  .text            1  FUN_180243ff0
0x0000000180243fff  .text            1  FUN_180243fff
0x0000000180244035  .text            1  FUN_180244035
0x0000000180244040  .text            1  FUN_180244040
0x000000018024404f  .text            1  FUN_18024404f
0x0000000180244085  .text            1  FUN_180244085
0x0000000180244090  .text            1  FUN_180244090
0x000000018024409f  .text            1  FUN_18024409f
0x00000001802440d5  .text            1  FUN_1802440d5
0x00000001802440e0  .text            1  FUN_1802440e0
0x00000001802440ef  .text            1  FUN_1802440ef
0x0000000180244125  .text            1  FUN_180244125
0x0000000180244130  .text            1  FUN_180244130
0x00000001802442a0  .text            1  FUN_1802442a0
0x0000000180244300  .text            1  FUN_180244300
0x0000000180244360  .text            1  FUN_180244360
0x0000000180244380  .text            1  FUN_180244380
0x00000001802443c0  .text            1  FUN_1802443c0
0x0000000180244440  .text            1  FUN_180244440
0x0000000180244630  .text            1  FUN_180244630
0x0000000180244660  .text            1  FUN_180244660
0x00000001802446e0  .text            1  FUN_1802446e0
0x00000001802447c0  .text            1  FUN_1802447c0
0x0000000180244890  .text            1  FUN_180244890
0x0000000180244a20  .text            1  FUN_180244a20
0x0000000180244a4d  .text            1  FUN_180244a4d
0x0000000180244a91  .text            1  FUN_180244a91
0x0000000180244aa0  .text            1  FUN_180244aa0
0x0000000180244bd0  .text            1  FUN_180244bd0
0x0000000180244ce0  .text            1  FUN_180244ce0
0x0000000180245150  .text            1  FUN_180245150
0x0000000180245300  .text            1  FUN_180245300
0x0000000180245354  .text            1  FUN_180245354
0x000000018024538a  .text            1  FUN_18024538a
0x00000001802453cf  .text            1  FUN_1802453cf
0x00000001802453e0  .text            1  FUN_1802453e0
0x00000001802454f0  .text            1  FUN_1802454f0
0x0000000180245540  .text            1  FUN_180245540
0x0000000180245570  .text            1  FUN_180245570
0x00000001802455a0  .text            1  FUN_1802455a0
0x00000001802455d0  .text            1  FUN_1802455d0
0x0000000180245600  .text            1  FUN_180245600
0x0000000180245630  .text            1  FUN_180245630
0x0000000180245660  .text            1  FUN_180245660
0x0000000180245690  .text            1  FUN_180245690
0x00000001802456c0  .text            1  FUN_1802456c0
0x00000001802456f0  .text            1  FUN_1802456f0
0x0000000180245720  .text            1  FUN_180245720
0x0000000180245750  .text            1  FUN_180245750
0x0000000180245780  .text            1  FUN_180245780
0x00000001802457b0  .text            1  FUN_1802457b0
0x0000000180245800  .text            1  FUN_180245800
0x0000000180245880  .text            1  FUN_180245880
0x0000000180245900  .text            1  FUN_180245900
0x0000000180245980  .text            1  FUN_180245980
0x00000001802459b0  .text            1  FUN_1802459b0
0x00000001802459f0  .text            1  FUN_1802459f0
0x0000000180245a40  .text            1  FUN_180245a40
0x0000000180245bf0  .text            1  FUN_180245bf0
0x0000000180245c50  .text            1  FUN_180245c50
0x0000000180245db0  .text            1  FUN_180245db0
0x0000000180245ea0  .text            1  FUN_180245ea0
0x0000000180246070  .text            1  FUN_180246070
0x0000000180246240  .text            1  FUN_180246240
0x0000000180246360  .text            1  FUN_180246360
0x0000000180246450  .text            1  FUN_180246450
0x0000000180246490  .text            1  FUN_180246490
0x00000001802464e0  .text            1  FUN_1802464e0
0x0000000180246530  .text            1  FUN_180246530
0x0000000180246539  .text            1  FUN_180246539
0x0000000180246558  .text            1  FUN_180246558
0x000000018024658e  .text            1  FUN_18024658e
0x000000018024659d  .text            1  FUN_18024659d
0x00000001802465c0  .text            1  FUN_1802465c0
0x0000000180246750  .text            1  FUN_180246750
0x0000000180246780  .text            1  FUN_180246780
0x00000001802467c0  .text            1  FUN_1802467c0
0x0000000180246870  .text            1  FUN_180246870
0x0000000180246960  .text            1  FUN_180246960
0x00000001802469c0  .text            1  FUN_1802469c0
0x0000000180246a70  .text            1  FUN_180246a70
0x0000000180246b10  .text            1  FUN_180246b10
0x0000000180246b59  .text            1  FUN_180246b59
0x0000000180246bcd  .text            1  FUN_180246bcd
0x0000000180246c88  .text            1  FUN_180246c88
0x0000000180246ccf  .text            1  FUN_180246ccf
0x0000000180246cdc  .text            1  FUN_180246cdc
0x0000000180246e30  .text            1  FUN_180246e30
0x0000000180246f50  .text            1  FUN_180246f50
0x0000000180246f70  .text            1  FUN_180246f70
0x0000000180247060  .text            1  FUN_180247060
0x0000000180247180  .text            1  FUN_180247180
0x0000000180247210  .text            1  FUN_180247210
0x00000001802473f0  .text            1  FUN_1802473f0
0x0000000180247424  .text            1  FUN_180247424
0x000000018024745a  .text            1  FUN_18024745a
0x00000001802474b0  .text            1  FUN_1802474b0
0x0000000180247514  .text            1  FUN_180247514
0x0000000180247551  .text            1  FUN_180247551
0x0000000180247570  .text            1  FUN_180247570
0x0000000180247680  .text            1  FUN_180247680
0x0000000180247700  .text            1  FUN_180247700
0x0000000180247750  .text            1  FUN_180247750
0x0000000180247840  .text            1  FUN_180247840
0x0000000180247b60  .text            1  FUN_180247b60
0x0000000180247c90  .text            1  FUN_180247c90
0x0000000180247cb0  .text            1  FUN_180247cb0
0x0000000180247dd0  .text            1  FUN_180247dd0
0x0000000180247de9  .text            1  FUN_180247de9
0x0000000180247e99  .text            1  FUN_180247e99
0x0000000180247f00  .text            1  FUN_180247f00
0x0000000180248050  .text            1  FUN_180248050
0x00000001802482a0  .text            1  FUN_1802482a0
0x0000000180248390  .text            1  FUN_180248390
0x00000001802483cf  .text            1  FUN_1802483cf
0x00000001802483fb  .text            1  FUN_1802483fb
0x0000000180248460  .text            1  FUN_180248460
0x0000000180248530  .text            1  FUN_180248530
0x0000000180248564  .text            1  FUN_180248564
0x0000000180248590  .text            1  FUN_180248590
0x00000001802485f0  .text            1  FUN_1802485f0
0x000000018024862f  .text            1  FUN_18024862f
0x000000018024865b  .text            1  FUN_18024865b
0x00000001802486c0  .text            1  FUN_1802486c0
0x0000000180248700  .text            1  FUN_180248700
0x0000000180248730  .text            1  FUN_180248730
0x00000001802487d0  .text            1  FUN_1802487d0
0x0000000180248d70  .text            1  FUN_180248d70
0x0000000180248e00  .text            1  FUN_180248e00
0x0000000180248f80  .text            1  FUN_180248f80
0x0000000180249090  .text            1  FUN_180249090
0x0000000180249130  .text            1  FUN_180249130
0x0000000180249150  .text            1  FUN_180249150
0x00000001802491a0  .text            1  FUN_1802491a0
0x00000001802492d0  .text            1  ft_job_cancel
0x00000001802493f0  .text            1  ft_job_create
0x0000000180249860  .text            1  ft_job_get_msg
0x0000000180249930  .text            1  ft_job_get_result
0x0000000180249b80  .text            1  ft_job_msg_destroy
0x0000000180249bb0  .text            1  ft_job_release
0x0000000180249bbe  .text            1  FUN_180249bbe
0x0000000180249bda  .text            1  FUN_180249bda
0x0000000180249c25  .text            1  FUN_180249c25
0x0000000180249c6a  .text            1  FUN_180249c6a
0x0000000180249c70  .text            1  ft_job_result_destroy
0x0000000180249cc0  .text            1  ft_job_set_msg_cb
0x0000000180249cf0  .text            1  ft_job_set_result_cb
0x0000000180249d20  .text            1  ft_job_try_get_msg
0x0000000180249dc0  .text            1  ft_tunnel_create
0x000000018024a140  .text            1  ft_tunnel_release
0x000000018024a14e  .text            1  FUN_18024a14e
0x000000018024a16e  .text            1  FUN_18024a16e
0x000000018024a21e  .text            1  FUN_18024a21e
0x000000018024a228  .text            1  FUN_18024a228
0x000000018024a240  .text            1  ft_tunnel_set_status_cb
0x000000018024a400  .text            1  ft_tunnel_start_connect
0x000000018024a580  .text            1  ft_tunnel_start_job
0x000000018024ab80  .text            1  ft_tunnel_sync_connect
0x000000018024abf0  .text            1  FUN_18024abf0
0x000000018024b020  .text            1  FUN_18024b020
0x000000018024b270  .text            1  FUN_18024b270
0x000000018024b2b0  .text            1  FUN_18024b2b0
0x000000018024ba80  .text            1  FUN_18024ba80
0x000000018024bbb0  .text            1  FUN_18024bbb0
0x000000018024bbf0  .text            1  FUN_18024bbf0
0x000000018024bfd0  .text            1  FUN_18024bfd0
0x000000018024c050  .text            1  FUN_18024c050
0x000000018024c090  .text            1  FUN_18024c090
0x000000018024c400  .text            1  FUN_18024c400
0x000000018024c4d0  .text            1  FUN_18024c4d0
